2021:06:16 09:14:30 IST +0530,657.9,25,"{'open': 544.95, 'high': 729.65, 'low': 486.25, 'close': 657.9}"
2021:06:16 09:15:00 IST +0530,657.9,25,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 657.9}"
2021:06:16 09:15:01 IST +0530,599.4,25,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 657.9}"
2021:06:16 09:15:01 IST +0530,576.5,25,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 657.9}"
2021:06:16 09:15:02 IST +0530,576.5,25,"{'open': 599.35, 'high': 599.9, 'low': 576.5, 'close': 657.9}"
2021:06:16 09:15:02 IST +0530,588.15,25,"{'open': 599.35, 'high': 599.9, 'low': 576.5, 'close': 657.9}"
2021:06:16 09:15:03 IST +0530,583.2,25,"{'open': 599.35, 'high': 599.9, 'low': 576.5, 'close': 657.9}"
2021:06:16 09:15:03 IST +0530,579.6,25,"{'open': 599.35, 'high': 599.9, 'low': 576.5, 'close': 657.9}"
2021:06:16 09:15:04 IST +0530,579.6,25,"{'open': 599.35, 'high': 599.9, 'low': 576.5, 'close': 657.9}"
2021:06:16 09:15:05 IST +0530,579.6,25,"{'open': 599.35, 'high': 599.9, 'low': 576.5, 'close': 657.9}"
2021:06:16 09:15:06 IST +0530,586.15,25,"{'open': 599.35, 'high': 599.9, 'low': 576.5, 'close': 657.9}"
2021:06:16 09:15:07 IST +0530,586.15,25,"{'open': 599.35, 'high': 599.9, 'low': 576.5, 'close': 657.9}"
2021:06:16 09:15:07 IST +0530,580.0,25,"{'open': 599.35, 'high': 599.9, 'low': 576.5, 'close': 657.9}"
2021:06:16 09:15:08 IST +0530,583.25,25,"{'open': 599.35, 'high': 599.9, 'low': 576.5, 'close': 657.9}"
2021:06:16 09:15:09 IST +0530,574.95,25,"{'open': 599.35, 'high': 599.9, 'low': 574.95, 'close': 657.9}"
2021:06:16 09:15:10 IST +0530,573.55,25,"{'open': 599.35, 'high': 599.9, 'low': 573.55, 'close': 657.9}"
2021:06:16 09:15:11 IST +0530,573.55,25,"{'open': 599.35, 'high': 599.9, 'low': 573.55, 'close': 657.9}"
2021:06:16 09:15:11 IST +0530,569.0,50,"{'open': 599.35, 'high': 599.9, 'low': 573.55, 'close': 657.9}"
2021:06:16 09:15:12 IST +0530,569.6,25,"{'open': 599.35, 'high': 599.9, 'low': 567.1, 'close': 657.9}"
2021:06:16 09:15:13 IST +0530,558.05,25,"{'open': 599.35, 'high': 599.9, 'low': 558.05, 'close': 657.9}"
2021:06:16 09:15:14 IST +0530,558.0,25,"{'open': 599.35, 'high': 599.9, 'low': 558.05, 'close': 657.9}"
