2021:06:16 09:46:28 IST +0530,698.0,712.0,680.65,686.35,"{12741122: 775, 12741378: 2600, 14170114: 0, 14170370: 1900, 12769538: 3000, 12769794: 4200, 12770050: 1325, 12770306: 2650}"
2021:06:16 09:48:10 IST +0530,686.35,687.45,664.25,673.15,"{12741122: 125, 12741378: 10175, 14170114: 0, 14170370: 2225, 12769538: 2350, 12769794: 4000, 12770050: 1800, 12770306: 2025}"
2021:06:16 09:49:55 IST +0530,671.9,674.6,652.35,663.2,"{12741122: 3175, 12741378: 3225, 14170114: 0, 14170370: 1425, 12769538: 2450, 12769794: 4375, 12770050: 2450, 12770306: 1700}"
2021:06:16 09:51:45 IST +0530,663.2,682.65,661.1,679.45,"{12741122: 2500, 12741378: 2100, 14170114: 0, 14170370: 1275, 12769538: 950, 12769794: 3650, 12770050: 3175, 12770306: 1525}"
2021:06:16 09:53:51 IST +0530,678.25,679.85,666.2,673.35,"{12741122: 2025, 12741378: 5550, 14170114: 0, 14170370: 1075, 12769538: 975, 12769794: 2925, 12770050: 1725, 12770306: 1650}"
2021:06:16 09:55:33 IST +0530,673.35,682.0,672.4,680.55,"{12741122: 1875, 12741378: 1975, 14170114: 0, 14170370: 1200, 12769538: 1250, 12769794: 2200, 12770050: 1100, 12770306: 2750}"
2021:06:16 09:57:44 IST +0530,680.55,682.0,670.0,670.0,"{12741122: 1625, 12741378: 1675, 14170114: 0, 14170370: 1375, 12769538: 825, 12769794: 2125, 12770050: 600, 12770306: 4275}"
2021:06:16 09:59:36 IST +0530,670.0,675.3,659.2,666.6,"{12741122: 1100, 12741378: 1750, 14170114: 0, 14170370: 1625, 12769538: 500, 12769794: 2425, 12770050: 300, 12770306: 2150}"
2021:06:16 10:01:22 IST +0530,666.6,667.95,658.45,661.2,"{12741122: 900, 12741378: 1675, 14170114: 0, 14170370: 2000, 12769538: 350, 12769794: 2025, 12770050: 150, 12770306: 2000}"
2021:06:16 10:03:11 IST +0530,660.0,669.0,654.95,665.2,"{12741122: 550, 12741378: 1400, 14170114: 0, 14170370: 2975, 12769538: 50, 12769794: 1700, 12770050: 4225, 12770306: 6400}"
2021:06:16 10:04:59 IST +0530,668.3,672.0,627.0,638.0,"{12741122: 3200, 12741378: 975, 14170114: 0, 14170370: 2650, 12769538: 3700, 12769794: 1875, 12770050: 5225, 12770306: 1775}"
2021:06:16 10:06:48 IST +0530,640.45,648.85,637.25,642.9,"{12741122: 1900, 12741378: 950, 14170114: 0, 14170370: 2075, 12769538: 5825, 12769794: 1325, 12770050: 5250, 12770306: 2525}"
2021:06:16 10:08:41 IST +0530,642.9,643.5,631.0,642.1,"{12741122: 1550, 12741378: 1350, 14170114: 0, 14170370: 2700, 12769538: 4275, 12769794: 1800, 12770050: 4875, 12770306: 3425}"
2021:06:16 10:10:35 IST +0530,642.1,642.1,626.15,636.0,"{12741122: 1300, 12741378: 825, 14170114: 0, 14170370: 3375, 12769538: 3475, 12769794: 3400, 12770050: 3800, 12770306: 2150}"
