2021:06:16 09:12:57 IST +0530,297.2,25,"{'open': 453.85, 'high': 457.9, 'low': 281.05, 'close': 297.2}"
2021:06:16 09:15:00 IST +0530,297.2,25,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 297.2}"
2021:06:16 09:15:01 IST +0530,297.2,25,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 297.2}"
2021:06:16 09:15:02 IST +0530,297.2,25,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 297.2}"
2021:06:16 09:15:03 IST +0530,297.2,25,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 297.2}"
2021:06:16 09:15:04 IST +0530,297.2,25,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 297.2}"
2021:06:16 09:15:04 IST +0530,297.2,25,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 297.2}"
2021:06:16 09:15:05 IST +0530,297.2,25,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 297.2}"
2021:06:16 09:15:06 IST +0530,297.2,25,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 297.2}"
2021:06:16 09:15:07 IST +0530,297.2,25,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 297.2}"
2021:06:16 09:15:07 IST +0530,297.2,25,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 297.2}"
2021:06:16 09:15:08 IST +0530,297.2,25,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 297.2}"
2021:06:16 09:15:09 IST +0530,297.2,25,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 297.2}"
2021:06:16 09:15:09 IST +0530,297.2,25,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 297.2}"
2021:06:16 09:15:10 IST +0530,297.2,25,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 297.2}"
2021:06:16 09:15:11 IST +0530,297.2,25,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 297.2}"
2021:06:16 09:15:12 IST +0530,297.2,25,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 297.2}"
2021:06:16 09:15:13 IST +0530,347.45,50,"{'open': 0.0, 'high': 0.0, 'low': 0.0, 'close': 297.2}"
2021:06:16 09:15:13 IST +0530,347.45,50,"{'open': 343.95, 'high': 347.45, 'low': 343.95, 'close': 297.2}"
2021:06:16 09:15:14 IST +0530,347.45,50,"{'open': 343.95, 'high': 347.45, 'low': 343.95, 'close': 297.2}"
2021:06:16 09:15:15 IST +0530,355.3,25,"{'open': 343.95, 'high': 355.35, 'low': 343.95, 'close': 297.2}"
2021:06:16 09:15:15 IST +0530,350.4,150,"{'open': 343.95, 'high': 355.35, 'low': 343.95, 'close': 297.2}"
2021:06:16 09:15:16 IST +0530,350.4,150,"{'open': 343.95, 'high': 355.35, 'low': 343.95, 'close': 297.2}"
2021:06:16 09:15:16 IST +0530,344.75,25,"{'open': 343.95, 'high': 355.35, 'low': 343.95, 'close': 297.2}"
2021:06:16 09:15:17 IST +0530,345.1,25,"{'open': 343.95, 'high': 355.35, 'low': 343.95, 'close': 297.2}"
2021:06:16 09:15:18 IST +0530,345.1,25,"{'open': 343.95, 'high': 355.35, 'low': 343.95, 'close': 297.2}"
2021:06:16 09:15:18 IST +0530,340.6,25,"{'open': 343.95, 'high': 355.35, 'low': 343.95, 'close': 297.2}"
2021:06:16 09:15:19 IST +0530,340.65,25,"{'open': 343.95, 'high': 355.35, 'low': 340.6, 'close': 297.2}"
2021:06:16 09:15:20 IST +0530,340.65,25,"{'open': 343.95, 'high': 355.35, 'low': 340.6, 'close': 297.2}"
2021:06:16 09:15:21 IST +0530,347.45,25,"{'open': 343.95, 'high': 355.35, 'low': 340.6, 'close': 297.2}"
2021:06:16 09:15:21 IST +0530,344.25,25,"{'open': 343.95, 'high': 355.35, 'low': 340.6, 'close': 297.2}"
2021:06:16 09:15:22 IST +0530,344.25,25,"{'open': 343.95, 'high': 355.35, 'low': 340.6, 'close': 297.2}"
2021:06:16 09:15:22 IST +0530,348.05,25,"{'open': 343.95, 'high': 355.35, 'low': 340.6, 'close': 297.2}"
2021:06:16 09:15:23 IST +0530,348.05,25,"{'open': 343.95, 'high': 355.35, 'low': 340.6, 'close': 297.2}"
