2021:06:16 09:22:06 IST +0530,714.6,714.6,627.15,657.0,"{12741122: 0, 12741378: 4850, 14170114: 775, 14170370: 925, 12769538: 4650, 12769794: 4425, 12770050: 0, 12770306: 5400}"
2021:06:16 09:24:25 IST +0530,657.0,716.5,657.0,712.45,"{12741122: 0, 12741378: 575, 14170114: 3275, 14170370: 3025, 12769538: 1025, 12769794: 3750, 12770050: 1700, 12770306: 1250}"
2021:06:16 09:26:16 IST +0530,712.45,764.2,712.45,757.95,"{12741122: 0, 12741378: 925, 14170114: 3625, 14170370: 3300, 12769538: 2900, 12769794: 1375, 12770050: 2350, 12770306: 2000}"
2021:06:16 09:28:01 IST +0530,757.95,757.95,736.25,749.2,"{12741122: 0, 12741378: 775, 14170114: 3425, 14170370: 3525, 12769538: 1525, 12769794: 2250, 12770050: 2175, 12770306: 1975}"
2021:06:16 09:29:58 IST +0530,749.2,785.0,737.7,768.05,"{12741122: 0, 12741378: 700, 14170114: 3750, 14170370: 4875, 12769538: 1475, 12769794: 2500, 12770050: 3125, 12770306: 2900}"
2021:06:16 09:31:51 IST +0530,768.05,800.0,768.05,782.7,"{12741122: 0, 12741378: 700, 14170114: 5250, 14170370: 675, 12769538: 1375, 12769794: 2050, 12770050: 3275, 12770306: 3225}"
2021:06:16 09:33:54 IST +0530,782.7,790.0,782.7,790.0,"{12741122: 0, 12741378: 700, 14170114: 225, 14170370: 750, 12769538: 1650, 12769794: 1875, 12770050: 3150, 12770306: 3850}"
2021:06:16 09:35:53 IST +0530,799.35,809.9,794.5,794.5,"{12741122: 0, 12741378: 325, 14170114: 975, 14170370: 1675, 12769538: 2050, 12769794: 2075, 12770050: 4675, 12770306: 3225}"
2021:06:16 09:38:01 IST +0530,794.5,809.15,794.5,795.85,"{12741122: 0, 12741378: 4200, 14170114: 1450, 14170370: 4425, 12769538: 1675, 12769794: 1075, 12770050: 6000, 12770306: 4025}"
2021:06:16 09:39:58 IST +0530,795.85,795.85,779.05,779.05,"{12741122: 0, 12741378: 0, 14170114: 1775, 14170370: 3825, 12769538: 1525, 12769794: 1225, 12770050: 3400, 12770306: 3625}"
2021:06:16 09:41:58 IST +0530,779.05,780.2,766.05,766.95,"{12741122: 0, 12741378: 3950, 14170114: 2850, 14170370: 4450, 12769538: 1675, 12769794: 2125, 12770050: 5875, 12770306: 0}"
2021:06:16 09:44:01 IST +0530,766.95,768.6,766.95,766.95,"{12741122: 0, 12741378: 125, 14170114: 3275, 14170370: 5475, 12769538: 2125, 12769794: 4000, 12770050: 4825, 12770306: 950}"
2021:06:16 09:46:09 IST +0530,766.95,772.1,760.0,772.1,"{12741122: 0, 12741378: 900, 14170114: 4700, 14170370: 650, 12769538: 2050, 12769794: 3325, 12770050: 325, 12770306: 1525}"
2021:06:16 09:48:07 IST +0530,772.1,772.1,727.7,736.15,"{12741122: 0, 12741378: 10050, 14170114: 5900, 14170370: 1825, 12769538: 2225, 12769794: 3875, 12770050: 1600, 12770306: 1725}"
2021:06:16 09:50:19 IST +0530,736.15,738.6,726.4,738.6,"{12741122: 0, 12741378: 4825, 14170114: 1375, 14170370: 2575, 12769538: 3250, 12769794: 5100, 12770050: 3650, 12770306: 2600}"
2021:06:16 09:52:41 IST +0530,738.6,746.55,734.75,735.6,"{12741122: 0, 12741378: 600, 14170114: 2175, 14170370: 4175, 12769538: 3250, 12769794: 125, 12770050: 5225, 12770306: 4750}"
2021:06:16 09:54:46 IST +0530,735.6,741.75,735.6,741.75,"{12741122: 0, 12741378: 150, 14170114: 2375, 14170370: 4050, 12769538: 3350, 12769794: 275, 12770050: 5650, 12770306: 4775}"
2021:06:16 09:56:48 IST +0530,741.75,745.15,741.75,745.15,"{12741122: 0, 12741378: 0, 14170114: 3625, 14170370: 4400, 12769538: 3550, 12769794: 325, 12770050: 3550, 12770306: 0}"
2021:06:16 09:58:56 IST +0530,745.15,745.15,730.85,730.85,"{12741122: 0, 12741378: 425, 14170114: 3400, 14170370: 50, 12769538: 3425, 12769794: 750, 12770050: 3400, 12770306: 625}"
2021:06:16 10:01:00 IST +0530,730.85,730.85,724.1,724.1,"{12741122: 0, 12741378: 550, 14170114: 4825, 14170370: 625, 12769538: 5725, 12769794: 1075, 12770050: 5350, 12770306: 1100}"
2021:06:16 10:02:54 IST +0530,724.1,733.45,724.1,726.65,"{12741122: 0, 12741378: 725, 14170114: 3550, 14170370: 775, 12769538: 7200, 12769794: 1075, 12770050: 3625, 12770306: 3250}"
2021:06:16 10:06:01 IST +0530,726.65,726.65,698.0,702.2,"{12741122: 0, 12741378: 3000, 14170114: 2375, 14170370: 5450, 12769538: 3675, 12769794: 4000, 12770050: 2425, 12770306: 5225}"
2021:06:16 10:07:42 IST +0530,702.2,702.2,695.1,700.2,"{12741122: 0, 12741378: 6225, 14170114: 3000, 14170370: 4400, 12769538: 2075, 12769794: 4775, 12770050: 2500, 12770306: 50}"
2021:06:16 10:09:52 IST +0530,700.2,705.2,695.85,695.85,"{12741122: 0, 12741378: 4275, 14170114: 3775, 14170370: 700, 12769538: 2100, 12769794: 4900, 12770050: 2350, 12770306: 725}"
