2021-06-18 13:49:27+05:30,324.55,332.8,314.75,316.55,"{12739074: 0, 12739330: 4575, 9841410: 100, 9843202: 6775, 12739586: 5825, 12739842: 5100, 12740098: 50, 12740354: 7850}"
2021-06-18 13:51:06+05:30,318.6,324.0,310.85,319.65,"{12739074: 0, 12739330: 8900, 9841410: 175, 9843202: 7200, 12739586: 4900, 12739842: 5750, 12740098: 100, 12740354: 4225}"
2021-06-18 13:52:46+05:30,319.65,325.4,310.5,321.55,"{12739074: 0, 12739330: 4800, 9841410: 300, 9843202: 5750, 12739586: 5700, 12739842: 4825, 12740098: 4775, 12740354: 4000}"
2021-06-18 13:54:25+05:30,321.2,325.4,309.7,314.0,"{12739074: 0, 12739330: 3675, 9841410: 425, 9843202: 5025, 12739586: 8125, 12739842: 3375, 12740098: 4800, 12740354: 3950}"
2021-06-18 13:56:03+05:30,316.35,325.25,311.65,323.1,"{12739074: 0, 12739330: 4700, 9841410: 550, 9843202: 4850, 12739586: 4175, 12739842: 2125, 12740098: 6350, 12740354: 2525}"
2021-06-18 13:57:41+05:30,325.2,359.8,324.75,340.7,"{12739074: 0, 12739330: 3525, 9841410: 375, 9843202: 5000, 12739586: 3825, 12739842: 1725, 12740098: 4625, 12740354: 6225}"
2021-06-18 13:59:19+05:30,341.0,373.35,340.85,365.25,"{12739074: 0, 12739330: 3175, 9841410: 400, 9843202: 5400, 12739586: 4050, 12739842: 1275, 12740098: 6350, 12740354: 3550}"
2021-06-18 14:00:56+05:30,365.25,372.9,345.65,349.9,"{12739074: 0, 12739330: 3200, 9841410: 425, 9843202: 5875, 12739586: 4125, 12739842: 725, 12740098: 4725, 12740354: 1375}"
2021-06-18 14:02:34+05:30,348.7,379.6,346.75,371.45,"{12739074: 0, 12739330: 3050, 9841410: 425, 9843202: 4250, 12739586: 3950, 12739842: 200, 12740098: 5575, 12740354: 650}"
2021-06-18 14:04:11+05:30,371.6,389.4,365.2,365.2,"{12739074: 0, 12739330: 3100, 9841410: 425, 9843202: 5025, 12739586: 5500, 12739842: 9525, 12740098: 5550, 12740354: 500}"
