2021-06-21 09:16:37+05:30,345.65,774.05,345.65,745.3,7775
95.85,398.05,381.9,396.8,17050
2021-06-18 15:01:00+05:30,395.6,449.0,395.6,448.9,55825
2021-06-18 15:02:00+05:30,456.2,462.0,437.75,441.55,41800
2021-06-18 15:03:00+05:30,443.9,466.25,414.3,419.45,32475
2021-06-18 15:04:00+05:30,419.0,422.1,406.95,417.5,26725
2021-06-18 15:05:00+05:30,419.25,422.0,398.3,414.15,22350
2021-06-18 15:06:00+05:30,411.9,416.9,387.2,391.5,36150
2021-06-18 15:07:00+05:30,391.05,402.95,384.4,399.2,17850
2021-06-18 15:08:00+05:30,395.6,401.35,374.0,377.7,16625
2021-06-18 15:09:00+05:30,379.6,385.85,367.5,368.75,16725
2021-06-18 15:10:00+05:30,365.05,368.0,350.95,364.6,44075
2021-06-18 15:11:00+05:30,367.0,367.0,350.0,351.6,21075
2021-06-18 15:12:00+05:30,350.15,355.0,343.8,355.0,26800
2021-06-18 15:13:00+05:30,355.05,358.7,346.05,356.0,22850
2021-06-18 15:14:00+05:30,356.35,367.65,350.0,366.05,28450
2021-06-18 15:15:00+05:30,363.75,366.95,357.5,361.95,21225
2021-06-18 15:16:00+05:30,362.6,363.0,350.0,350.0,24975
2021-06-18 15:17:00+05:30,352.75,354.4,346.0,350.75,22625
2021-06-18 15:18:00+05:30,350.75,353.0,336.0,337.0,28825
2021-06-18 15:19:00+05:30,334.3,336.6,320.55,323.95,58600
2021-06-18 15:20:00+05:30,324.8,333.95,321.05,321.8,35200
2021-06-18 15:21:00+05:30,322.6,322.6,308.55,310.05,63150
2021-06-21 09:16:37+05:30,345.65,774.05,345.65,745.3,7775
